,Room_Id,Room_uniqueId,ElementId,Element_uniqueId,Width,Height,Perpendicular_walls_id,Parallel_walls_id,Distance_to_parall,Nearest_walls_id,Angles_to_walls
132,177328,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b0,153242,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002569a,0.13849999999999996,3.8000000000015097,"[212675, 150980, None, None, 152347, 157695, None]","[None, None, 152271, 157694, None, None, 157704]","[None, None, 2.26, 4.36, None, None, 3.66]","[None, 150980, None, None, 152347, None, None]","[90, 90, 0, 0, 90, 90, 0]"
133,177328,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b0,157704,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026808,0.13849999999999996,3.799999999998432,"[212675, 150980, None, None, 152347, 157695, None]","[None, None, 152271, 157694, None, None, 153242]","[None, None, 4.36, 2.26, None, None, 3.66]","[None, None, None, None, None, 157695, None]","[90, 90, 0, 0, 90, 90, 0]"
134,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,139854,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002224e,0.30300000000000005,11.399999999999942,"[212675, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, None, 153506, 157706, None]","[None, 152111, 157693, None, None, 152882, 157701, None, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, 49.06, 49.2, None, None, 47.36, 47.51, None, None, 45.35, 45.51, 43.65, 43.82, None, None, 2.64]","[None, None, None, 152347, None, None, None, 153435, None, None, None, None, None, 153506, None, None]","[90, 0, 0, 90, 90, 0, 0, 90, 90, 0, 0, 0, 0, 90, 90, 0]"
135,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,152111,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002522f,0.13849999999999996,3.8000000000015097,"[212675, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, None, 153506, 157706, None]","[None, 139854, 157693, None, None, 152882, 157701, None, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, 49.06, 3.66, None, None, 1.56, 4.02, None, None, 3.56, 5.17, 5.26, 6.47, None, None, 46.22]","[None, None, None, 152347, None, None, None, 153435, None, None, None, None, None, 153506, None, None]","[90, 0, 0, 90, 90, 0, 0, 90, 90, 0, 0, 0, 0, 90, 90, 0]"
136,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,157693,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fd,0.13849999999999996,3.799999999998432,"[212675, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, None, 153506, 157706, None]","[None, 139854, 152111, None, None, 152882, 157701, None, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, 49.2, 3.66, None, None, 4.02, 1.56, None, None, 5.17, 3.56, 6.47, 5.26, None, None, 46.37]","[None, None, None, None, 157695, None, None, None, 157705, None, None, None, None, None, 157706, None]","[90, 0, 0, 90, 90, 0, 0, 90, 90, 0, 0, 0, 0, 90, 90, 0]"
137,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,152347,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002531b,0.13849999999999996,3.8000000000015097,"[212675, 139854, 152111, 157693, None, 152882, 157701, None, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, None, None, None, 157695, None, None, 153435, 157705, None, None, None, None, 153506, 157706, None]","[None, None, None, None, 3.66, None, None, 2.18, 4.31, None, None, None, None, 2.18, 4.31, None]","[None, 139854, 152111, None, None, 152882, None, None, None, 153000, None, 152271, None, None, None, 154279]","[90, 90, 90, 90, 0, 90, 90, 0, 0, 90, 90, 90, 90, 0, 0, 90]"
138,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,157695,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ff,0.13849999999999996,3.799999999998432,"[212675, 139854, 152111, 157693, None, 152882, 157701, None, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, None, None, None, 152347, None, None, 153435, 157705, None, None, None, None, 153506, 157706, None]","[None, None, None, None, 3.66, None, None, 4.31, 2.18, None, None, None, None, 4.31, 2.18, None]","[None, None, None, 157693, None, None, 157701, None, None, None, 157702, None, 157694, None, None, None]","[90, 90, 90, 90, 0, 90, 90, 0, 0, 90, 90, 90, 90, 0, 0, 90]"
139,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,152882,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025532,0.13849999999999996,3.8000000000015097,"[212675, None, None, None, 152347, 157695, None, 153435, 157705, None, None, None, None, 153506, 157706, None]","[None, 139854, 152111, 157693, None, None, 157701, None, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, 47.36, 1.56, 4.02, None, None, 3.66, None, None, 1.86, 4.16, 3.56, 5.17, None, None, 44.52]","[None, None, None, None, 152347, None, None, 153435, None, None, None, None, None, 153506, None, None]","[90, 0, 0, 0, 90, 90, 0, 90, 90, 0, 0, 0, 0, 90, 90, 0]"
140,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,157701,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026805,0.13849999999999996,3.799999999998432,"[212675, None, None, None, 152347, 157695, None, 153435, 157705, None, None, None, None, 153506, 157706, None]","[None, 139854, 152111, 157693, None, None, 152882, None, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, 47.51, 4.02, 1.56, None, None, 3.66, None, None, 4.16, 1.86, 5.17, 3.56, None, None, 44.68]","[None, None, None, None, None, 157695, None, None, 157705, None, None, None, None, None, 157706, None]","[90, 0, 0, 0, 90, 90, 0, 90, 90, 0, 0, 0, 0, 90, 90, 0]"
141,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,153435,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002575b,0.13849999999999996,3.8000000000015097,"[212675, 139854, 152111, 157693, None, None, 152882, 157701, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, None, None, None, 152347, 157695, None, None, 157705, None, None, None, None, 153506, 157706, None]","[None, None, None, None, 2.18, 4.31, None, None, 3.66, None, None, None, None, -0.14, 3.66, None]","[None, 139854, 152111, None, None, None, 152882, None, None, 153000, None, 152271, None, None, None, 154279]","[90, 90, 90, 90, 0, 0, 90, 90, 0, 90, 90, 90, 90, 0, 0, 90]"
142,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,157705,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026809,0.13849999999999996,3.799999999998432,"[212675, 139854, 152111, 157693, None, None, 152882, 157701, None, 153000, 157702, 152271, 157694, None, None, 154279]","[None, None, None, None, 152347, 157695, None, None, 153435, None, None, None, None, 153506, 157706, None]","[None, None, None, None, 4.31, 2.18, None, None, 3.66, None, None, None, None, 3.66, -0.14, None]","[None, None, None, 157693, None, None, None, 157701, None, None, 157702, None, 157694, None, None, None]","[90, 90, 90, 90, 0, 0, 90, 90, 0, 90, 90, 90, 90, 0, 0, 90]"
143,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,153000,9e597f98-694d-4ada-b8ef-0e7459e0b930-000255a8,0.13849999999999996,3.8000000000015097,"[212675, None, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, 153506, 157706, None]","[None, 139854, 152111, 157693, None, None, 152882, 157701, None, None, 157702, 152271, 157694, None, None, 154279]","[None, 45.35, 3.56, 5.17, None, None, 1.86, 4.16, None, None, 3.66, 1.56, 4.02, None, None, 42.51]","[None, None, None, None, 152347, None, None, None, 153435, None, None, None, None, 153506, None, None]","[90, 0, 0, 0, 90, 90, 0, 0, 90, 90, 0, 0, 0, 90, 90, 0]"
144,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,157702,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026806,0.13849999999999996,3.799999999998432,"[212675, None, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, 153506, 157706, None]","[None, 139854, 152111, 157693, None, None, 152882, 157701, None, None, 153000, 152271, 157694, None, None, 154279]","[None, 45.51, 5.17, 3.56, None, None, 4.16, 1.86, None, None, 3.66, 4.02, 1.56, None, None, 42.68]","[None, None, None, None, None, 157695, None, None, None, 157705, None, None, None, None, 157706, None]","[90, 0, 0, 0, 90, 90, 0, 0, 90, 90, 0, 0, 0, 90, 90, 0]"
145,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,152271,9e597f98-694d-4ada-b8ef-0e7459e0b930-000252cf,0.13849999999999996,3.8000000000015097,"[212675, None, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, 153506, 157706, None]","[None, 139854, 152111, 157693, None, None, 152882, 157701, None, None, 153000, 157702, 157694, None, None, 154279]","[None, 43.65, 5.26, 6.47, None, None, 3.56, 5.17, None, None, 1.56, 4.02, 3.66, None, None, 40.81]","[None, None, None, None, 152347, None, None, None, 153435, None, None, None, None, 153506, None, None]","[90, 0, 0, 0, 90, 90, 0, 0, 90, 90, 0, 0, 0, 90, 90, 0]"
146,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,157694,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fe,0.13849999999999996,3.799999999998432,"[212675, None, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, 153506, 157706, None]","[None, 139854, 152111, 157693, None, None, 152882, 157701, None, None, 153000, 157702, 152271, None, None, 154279]","[None, 43.82, 6.47, 5.26, None, None, 5.17, 3.56, None, None, 4.02, 1.56, 3.66, None, None, 40.99]","[None, None, None, None, None, 157695, None, None, None, 157705, None, None, None, None, 157706, None]","[90, 0, 0, 0, 90, 90, 0, 0, 90, 90, 0, 0, 0, 90, 90, 0]"
147,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,153506,9e597f98-694d-4ada-b8ef-0e7459e0b930-000257a2,0.13849999999999996,3.8000000000015097,"[212675, 139854, 152111, 157693, None, None, 152882, 157701, None, None, 153000, 157702, 152271, 157694, None, 154279]","[None, None, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, None, 157706, None]","[None, None, None, None, 2.18, 4.31, None, None, -0.14, 3.66, None, None, None, None, 3.66, None]","[None, 139854, 152111, None, None, None, 152882, None, None, None, 153000, None, 152271, None, None, 154279]","[90, 90, 90, 90, 0, 0, 90, 90, 0, 0, 90, 90, 90, 90, 0, 90]"
148,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[212675, 139854, 152111, 157693, None, None, 152882, 157701, None, None, 153000, 157702, 152271, 157694, None, 154279]","[None, None, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, None, 153506, None]","[None, None, None, None, 4.31, 2.18, None, None, 3.66, -0.14, None, None, None, None, 3.66, None]","[None, None, None, 157693, None, None, None, 157701, None, None, None, 157702, None, 157694, None, None]","[90, 90, 90, 90, 0, 0, 90, 90, 0, 0, 90, 90, 90, 90, 0, 90]"
149,177329,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b1,154279,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025aa7,0.2,11.399999999999942,"[212675, None, None, None, 152347, 157695, None, None, 153435, 157705, None, None, None, None, 153506, 157706]","[None, 139854, 152111, 157693, None, None, 152882, 157701, None, None, 153000, 157702, 152271, 157694, None, None]","[None, 2.64, 46.22, 46.37, None, None, 44.52, 44.68, None, None, 42.51, 42.68, 40.81, 40.99, None, None]","[None, None, None, None, 152347, None, None, None, 153435, None, None, None, None, None, 153506, None]","[90, 0, 0, 0, 90, 90, 0, 0, 90, 90, 0, 0, 0, 0, 90, 90]"
150,177330,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b2,152271,9e597f98-694d-4ada-b8ef-0e7459e0b930-000252cf,0.13849999999999996,3.8000000000015097,"[212675, None, None, 153506, 157706]","[None, 157694, 153904, None, None]","[None, 3.66, 10.93, None, None]","[None, None, None, 153506, None]","[90, 0, 0, 90, 90]"
151,177330,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b2,157694,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fe,0.13849999999999996,3.799999999998432,"[212675, None, None, 153506, 157706]","[None, 152271, 153904, None, None]","[None, 3.66, 11.56, None, None]","[None, None, None, None, 157706]","[90, 0, 0, 90, 90]"
152,177330,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b2,153904,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025930,0.13849999999999996,3.8000000000015097,"[212675, None, None, 153506, 157706]","[None, 152271, 157694, None, None]","[None, 10.93, 11.56, None, None]","[None, None, None, 153506, None]","[90, 0, 0, 90, 90]"
153,177330,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b2,153506,9e597f98-694d-4ada-b8ef-0e7459e0b930-000257a2,0.13849999999999996,3.8000000000015097,"[212675, 152271, 157694, 153904, None]","[None, None, None, None, 157706]","[None, None, None, None, 3.66]","[None, 152271, None, 153904, None]","[90, 90, 90, 90, 0]"
154,177330,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b2,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[212675, 152271, 157694, 153904, None]","[None, None, None, None, 153506]","[None, None, None, None, 3.66]","[None, None, 157694, None, None]","[90, 90, 90, 90, 0]"
155,177331,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b3,153506,9e597f98-694d-4ada-b8ef-0e7459e0b930-000257a2,0.13849999999999996,3.8000000000015097,"[212675, None, 153904, 154119]","[None, 157706, None, None]","[None, 3.66, None, None]","[None, None, 153904, 154119]","[90, 0, 90, 90]"
156,177331,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b3,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[212675, None, 153904, 154119]","[None, 153506, None, None]","[None, 3.66, None, None]","[None, None, None, None]","[90, 0, 90, 90]"
157,177331,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b3,153904,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025930,0.13849999999999996,3.8000000000015097,"[212675, 153506, 157706, None]","[None, None, None, 154119]","[None, None, None, 5.86]","[None, 153506, None, None]","[90, 90, 90, 0]"
158,177331,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b3,154119,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025a07,0.13849999999999996,3.8000000000015097,"[212675, 153506, 157706, None]","[None, None, None, 153904]","[None, None, None, 5.86]","[None, 153506, None, None]","[90, 90, 90, 0]"
159,177332,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b4,153506,9e597f98-694d-4ada-b8ef-0e7459e0b930-000257a2,0.13849999999999996,3.8000000000015097,"[212675, None, 154119, 154023]","[None, 157706, None, None]","[None, 3.66, None, None]","[None, None, 154119, 154023]","[90, 0, 90, 90]"
160,177332,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b4,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[212675, None, 154119, 154023]","[None, 153506, None, None]","[None, 3.66, None, None]","[None, None, None, None]","[90, 0, 90, 90]"
161,177332,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b4,154119,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025a07,0.13849999999999996,3.8000000000015097,"[212675, 153506, 157706, None]","[None, None, None, 154023]","[None, None, None, 11.86]","[None, 153506, None, None]","[90, 90, 90, 0]"
162,177332,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b4,154023,9e597f98-694d-4ada-b8ef-0e7459e0b930-000259a7,0.13849999999999996,3.8000000000015097,"[212675, 153506, 157706, None]","[None, None, None, 154119]","[None, None, None, 11.86]","[None, 153506, None, None]","[90, 90, 90, 0]"
163,177333,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b5,153506,9e597f98-694d-4ada-b8ef-0e7459e0b930-000257a2,0.13849999999999996,3.8000000000015097,"[212675, None, 154023, 154229]","[None, 157706, None, None]","[None, 3.66, None, None]","[None, None, 154023, 154229]","[90, 0, 90, 90]"
164,177333,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b5,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[212675, None, 154023, 154229]","[None, 153506, None, None]","[None, 3.66, None, None]","[None, None, None, None]","[90, 0, 90, 90]"
165,177333,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b5,154023,9e597f98-694d-4ada-b8ef-0e7459e0b930-000259a7,0.13849999999999996,3.8000000000015097,"[212675, 153506, 157706, None]","[None, None, None, 154229]","[None, None, None, 5.86]","[None, 153506, None, None]","[90, 90, 90, 0]"
166,177333,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b5,154229,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025a75,0.13849999999999996,3.8000000000015097,"[212675, 153506, 157706, None]","[None, None, None, 154023]","[None, None, None, 5.86]","[None, 153506, None, None]","[90, 90, 90, 0]"
167,177334,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b6,153506,9e597f98-694d-4ada-b8ef-0e7459e0b930-000257a2,0.13849999999999996,3.8000000000015097,"[212675, None, 154229, 154279]","[None, 157706, None, None]","[None, 3.66, None, None]","[None, None, 154229, 154279]","[90, 0, 90, 90]"
168,177334,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b6,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[212675, None, 154229, 154279]","[None, 153506, None, None]","[None, 3.66, None, None]","[None, None, None, None]","[90, 0, 90, 90]"
169,177334,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b6,154229,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025a75,0.13849999999999996,3.8000000000015097,"[212675, 153506, 157706, None]","[None, None, None, 154279]","[None, None, None, 5.74]","[None, 153506, None, None]","[90, 90, 90, 0]"
170,177334,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b6,154279,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025aa7,0.2,11.399999999999942,"[212675, 153506, 157706, None]","[None, None, None, 154229]","[None, None, None, 5.74]","[None, 153506, None, None]","[90, 90, 90, 0]"
171,177335,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b7,139854,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002224e,0.30300000000000005,11.399999999999942,"[212675, None, 154427]","[None, 154279, None]","[None, 2.64, None]","[None, None, 154427]","[90, 0, 90]"
172,177335,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b7,154279,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025aa7,0.2,11.399999999999942,"[212675, None, 154427]","[None, 139854, None]","[None, 2.64, None]","[None, None, 154427]","[90, 0, 90]"
173,177335,50383581-0df4-4a83-bafb-ea6cc3265f8b-0002b4b7,154427,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025b3b,0.30300000000000005,11.399999999999942,"[212675, 139854, 154279]","[None, None, None]","[None, None, None]","[None, 139854, 154279]","[90, 90, 90]"
174,214958,a79add17-780f-499e-a863-104a9aa9c91e-000347ae,139854,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002224e,0.30300000000000005,11.399999999999942,"[139803, None, 169402]","[None, 154279, None]","[None, 2.64, None]","[None, None, None]","[90, 0, 90]"
175,214958,a79add17-780f-499e-a863-104a9aa9c91e-000347ae,154279,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025aa7,0.2,11.399999999999942,"[139803, None, 169402]","[None, 139854, None]","[None, 2.64, None]","[None, None, None]","[90, 0, 90]"
176,214958,a79add17-780f-499e-a863-104a9aa9c91e-000347ae,169402,f1268bbe-9264-4ea5-b30b-6919ab197ea7-000295ba,0.024999999999999998,7.599999999998433,"[139803, 139854, 154279]","[None, None, None]","[None, None, None]","[None, None, None]","[90, 90, 90]"
177,214966,a79add17-780f-499e-a863-104a9aa9c91e-000347b6,154279,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025aa7,0.2,11.399999999999942,"[139803, 157706, None]","[None, None, 158056]","[None, None, 5.29]","[None, None, None]","[90, 90, 0]"
178,214966,a79add17-780f-499e-a863-104a9aa9c91e-000347b6,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[139803, 154279, 158056]","[None, None, None]","[None, None, None]","[None, None, 158056]","[90, 90, 90]"
179,214966,a79add17-780f-499e-a863-104a9aa9c91e-000347b6,158056,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026968,0.13849999999999996,3.799999999998432,"[139803, None, 157706]","[None, 154279, None]","[None, 5.29, None]","[None, None, 157706]","[90, 0, 90]"
180,214968,a79add17-780f-499e-a863-104a9aa9c91e-000347b8,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[139803, 158281, 158056]","[None, None, None]","[None, None, None]","[None, 158281, 158056]","[90, 90, 90]"
181,214968,a79add17-780f-499e-a863-104a9aa9c91e-000347b8,158281,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026a49,0.13849999999999996,3.799999999998432,"[139803, 157706, None]","[None, None, 158056]","[None, None, 3.86]","[None, 157706, None]","[90, 90, 0]"
182,214968,a79add17-780f-499e-a863-104a9aa9c91e-000347b8,158056,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026968,0.13849999999999996,3.799999999998432,"[139803, 157706, None]","[None, None, 158281]","[None, None, 3.86]","[None, 157706, None]","[90, 90, 0]"
183,214970,a79add17-780f-499e-a863-104a9aa9c91e-000347ba,158281,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026a49,0.13849999999999996,3.799999999998432,"[139803, 157706, None]","[None, None, 158342]","[None, None, 5.86]","[None, 157706, None]","[90, 90, 0]"
184,214970,a79add17-780f-499e-a863-104a9aa9c91e-000347ba,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[139803, 158281, 158342]","[None, None, None]","[None, None, None]","[None, 158281, 158342]","[90, 90, 90]"
185,214970,a79add17-780f-499e-a863-104a9aa9c91e-000347ba,158342,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026a86,0.13849999999999996,3.799999999998432,"[139803, None, 157706]","[None, 158281, None]","[None, 5.86, None]","[None, None, 157706]","[90, 0, 90]"
186,214977,a79add17-780f-499e-a863-104a9aa9c91e-000347c1,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[139803, 158404, 158342]","[None, None, None]","[None, None, None]","[None, 158404, 158342]","[90, 90, 90]"
187,214977,a79add17-780f-499e-a863-104a9aa9c91e-000347c1,158404,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026ac4,0.13849999999999996,3.799999999998432,"[139803, 157706, None]","[None, None, 158342]","[None, None, 3.86]","[None, 157706, None]","[90, 90, 0]"
188,214977,a79add17-780f-499e-a863-104a9aa9c91e-000347c1,158342,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026a86,0.13849999999999996,3.799999999998432,"[139803, 157706, None]","[None, None, 158404]","[None, None, 3.86]","[None, 157706, None]","[90, 90, 0]"
189,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,139854,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002224e,0.30300000000000005,11.399999999999942,"[139803, None, 157695, None, 157705, None, None, 157706, None]","[None, 157693, None, 157701, None, 157702, 157694, None, 154279]","[None, 49.2, None, 47.51, None, 45.51, 43.82, None, 2.64]","[None, None, None, None, None, None, None, None, None]","[90, 0, 90, 0, 90, 0, 0, 90, 0]"
190,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,157693,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fd,0.13849999999999996,3.799999999998432,"[139803, None, 157695, None, 157705, None, None, 157706, None]","[None, 139854, None, 157701, None, 157702, 157694, None, 154279]","[None, 49.2, None, 1.56, None, 3.56, 5.26, None, 46.37]","[None, None, 157695, None, 157705, None, None, 157706, None]","[90, 0, 90, 0, 90, 0, 0, 90, 0]"
191,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,157695,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267ff,0.13849999999999996,3.799999999998432,"[139803, 139854, 157693, 157701, None, 157702, 157694, None, 154279]","[None, None, None, None, 157705, None, None, 157706, None]","[None, None, None, None, 2.18, None, None, 2.18, None]","[None, None, 157693, 157701, None, 157702, 157694, None, None]","[90, 90, 90, 90, 0, 90, 90, 0, 90]"
192,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,157701,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026805,0.13849999999999996,3.799999999998432,"[139803, None, None, 157695, 157705, None, None, 157706, None]","[None, 139854, 157693, None, None, 157702, 157694, None, 154279]","[None, 47.51, 1.56, None, None, 1.86, 3.56, None, 44.68]","[None, None, None, 157695, 157705, None, None, 157706, None]","[90, 0, 0, 90, 90, 0, 0, 90, 0]"
193,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,157705,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026809,0.13849999999999996,3.799999999998432,"[139803, 139854, 157693, None, 157701, 157702, 157694, None, 154279]","[None, None, None, 157695, None, None, None, 157706, None]","[None, None, None, 2.18, None, None, None, -0.14, None]","[None, None, 157693, None, 157701, 157702, 157694, None, None]","[90, 90, 90, 0, 90, 90, 90, 0, 90]"
194,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,157702,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026806,0.13849999999999996,3.799999999998432,"[139803, None, None, 157695, None, 157705, None, 157706, None]","[None, 139854, 157693, None, 157701, None, 157694, None, 154279]","[None, 45.51, 3.56, None, 1.86, None, 1.56, None, 42.68]","[None, None, None, 157695, None, 157705, None, 157706, None]","[90, 0, 0, 90, 0, 90, 0, 90, 0]"
195,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,157694,9e597f98-694d-4ada-b8ef-0e7459e0b930-000267fe,0.13849999999999996,3.799999999998432,"[139803, None, None, 157695, None, 157705, None, 157706, None]","[None, 139854, 157693, None, 157701, None, 157702, None, 154279]","[None, 43.82, 5.26, None, 3.56, None, 1.56, None, 40.99]","[None, None, None, 157695, None, 157705, None, 157706, None]","[90, 0, 0, 90, 0, 90, 0, 90, 0]"
196,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,157706,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002680a,0.13849999999999996,3.799999999998432,"[139803, 139854, 157693, None, 157701, None, 157702, 157694, 154279]","[None, None, None, 157695, None, 157705, None, None, None]","[None, None, None, 2.18, None, -0.14, None, None, None]","[None, None, 157693, None, 157701, None, 157702, 157694, None]","[90, 90, 90, 0, 90, 0, 90, 90, 90]"
197,214987,a79add17-780f-499e-a863-104a9aa9c91e-000347cb,154279,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025aa7,0.2,11.399999999999942,"[139803, None, None, 157695, None, 157705, None, None, 157706]","[None, 139854, 157693, None, 157701, None, 157702, 157694, None]","[None, 2.64, 46.37, None, 44.68, None, 42.68, 40.99, None]","[None, None, None, None, None, None, None, None, None]","[90, 0, 0, 90, 0, 90, 0, 0, 90]"
