,Room_Id,Room_uniqueId,ElementId,Element_uniqueId,Type,Normal_to_center_room
460,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,161883,9e597f98-694d-4ada-b8ef-0e7459e0b930-0002785b,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
461,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,162023,9e597f98-694d-4ada-b8ef-0e7459e0b930-000278e7,Storefront,"(0.000000000, -1.000000000, 0.000000000)"
462,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,182328,9e94f57c-3b96-47ee-8d6b-c46d9346a9cb-0002c838,Exterior - Insulation on Masonry,"(1.000000000, 0.000000000, 0.000000000)"
463,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,141224,faac21ea-ccd4-4796-a103-1376529a55d6-000227a8,300mm,"(-0.999843510, -0.017690544, 0.000000000)"
464,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,141208,faac21ea-ccd4-4796-a103-1376529a55d6-00022798,300mm,"(-0.999843510, -0.017690544, 0.000000000)"
465,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,141207,faac21ea-ccd4-4796-a103-1376529a55d6-00022797,300mm,"(-0.999843510, -0.017690544, 0.000000000)"
466,215198,a79add17-780f-499e-a863-104a9aa9c91e-0003489e,141197,faac21ea-ccd4-4796-a103-1376529a55d6-0002278d,300mm,"(-0.999843510, -0.017690544, 0.000000000)"
467,215241,e29811d8-f362-4144-bef4-40532c4f577a-000348c9,139829,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022235,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
468,215241,e29811d8-f362-4144-bef4-40532c4f577a-000348c9,139854,6949fe39-3e9a-4d4d-b7fe-71339c615138-0002224e,Exterior - Insulation on Masonry,"(1.000000000, 0.000000000, 0.000000000)"
469,215241,e29811d8-f362-4144-bef4-40532c4f577a-000348c9,154279,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025aa7,Generic - 200mm,"(-1.000000000, 0.000000000, 0.000000000)"
470,215241,e29811d8-f362-4144-bef4-40532c4f577a-000348c9,169402,f1268bbe-9264-4ea5-b30b-6919ab197ea7-000295ba,Exterior Curtain Wall,"(0.000000000, -1.000000000, 0.000000000)"
471,215247,e29811d8-f362-4144-bef4-40532c4f577a-000348cf,139829,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022235,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
472,215247,e29811d8-f362-4144-bef4-40532c4f577a-000348cf,154279,9e597f98-694d-4ada-b8ef-0e7459e0b930-00025aa7,Generic - 200mm,"(1.000000000, 0.000000000, 0.000000000)"
473,215247,e29811d8-f362-4144-bef4-40532c4f577a-000348cf,157844,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026894,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
474,215247,e29811d8-f362-4144-bef4-40532c4f577a-000348cf,158088,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026988,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
475,215247,e29811d8-f362-4144-bef4-40532c4f577a-000348cf,141306,faac21ea-ccd4-4796-a103-1376529a55d6-000227fa,300mm,"(-0.957388989, 0.288801531, 0.000000000)"
476,215247,e29811d8-f362-4144-bef4-40532c4f577a-000348cf,141305,faac21ea-ccd4-4796-a103-1376529a55d6-000227f9,300mm,"(-0.957388989, 0.288801531, 0.000000000)"
477,215249,e29811d8-f362-4144-bef4-40532c4f577a-000348d1,139829,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022235,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
478,215249,e29811d8-f362-4144-bef4-40532c4f577a-000348d1,157844,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026894,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
479,215249,e29811d8-f362-4144-bef4-40532c4f577a-000348d1,163468,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027e8c,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
480,215249,e29811d8-f362-4144-bef4-40532c4f577a-000348d1,158088,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026988,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
481,215249,e29811d8-f362-4144-bef4-40532c4f577a-000348d1,141304,faac21ea-ccd4-4796-a103-1376529a55d6-000227f8,300mm,"(-0.609676172, 0.792650595, 0.000000000)"
482,215249,e29811d8-f362-4144-bef4-40532c4f577a-000348d1,141303,faac21ea-ccd4-4796-a103-1376529a55d6-000227f7,300mm,"(-0.609676172, 0.792650595, 0.000000000)"
483,216393,7a4f2d19-b926-444c-8a52-5eac052b5192-00034d49,139829,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022235,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
484,216393,7a4f2d19-b926-444c-8a52-5eac052b5192-00034d49,157844,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026894,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
485,216393,7a4f2d19-b926-444c-8a52-5eac052b5192-00034d49,163493,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027ea5,Interior - 138mm Partition (1-hr),"(-1.000000000, 0.000000000, 0.000000000)"
486,216393,7a4f2d19-b926-444c-8a52-5eac052b5192-00034d49,163468,9e597f98-694d-4ada-b8ef-0e7459e0b930-00027e8c,Interior - 138mm Partition (1-hr),"(1.000000000, 0.000000000, 0.000000000)"
487,216393,7a4f2d19-b926-444c-8a52-5eac052b5192-00034d49,141302,faac21ea-ccd4-4796-a103-1376529a55d6-000227f6,300mm,"(0.998421976, -0.056156539, 0.000000000)"
488,216393,7a4f2d19-b926-444c-8a52-5eac052b5192-00034d49,141301,faac21ea-ccd4-4796-a103-1376529a55d6-000227f5,300mm,"(0.998421976, -0.056156539, 0.000000000)"
489,216413,7a4f2d19-b926-444c-8a52-5eac052b5192-00034d5d,139829,6949fe39-3e9a-4d4d-b7fe-71339c615138-00022235,Hollow Core Plank - Concrete Topping,"(0.000000000, 0.000000000, -1.000000000)"
490,216413,7a4f2d19-b926-444c-8a52-5eac052b5192-00034d5d,157844,9e597f98-694d-4ada-b8ef-0e7459e0b930-00026894,Interior - 138mm Partition (1-hr),"(0.000000000, 1.000000000, 0.000000000)"
